"","X","ReleaseDate","Title","ProductionBudget","OpeningWeekend","DomesticBox.Office","WorldwideBox.Office","Trailer","MPAA_Rating_NC.17","MPAA_Rating_Not.Rated","MPAA_Rating_PG","MPAA_Rating_PG.13","MPAA_Rating_PG.13.fight..Rating.bulletin.2329..7.2.2014.","MPAA_Rating_R","Production_Method_Digital.Animation","Production_Method_Hand.Animation","Production_Method_Live.Action","Production_Method_Multiple.Production.Methods","Production_Method_Stop.Motion.Animation","Genre_Adventure","Genre_Black.Comedy","Genre_Comedy","Genre_Concert.Performance","Genre_Documentary","Genre_Drama","Genre_Horror","Genre_Multiple.Genres","Genre_Musical","Genre_Reality","Genre_Romantic.Comedy","Genre_Thriller.Suspense","Genre_Western","Running_Time","Keywords","Franchise","Production_Companies","Production_Countries","Source_Based.on.Comic.Graphic.Novel","Source_Based.on.Factual.Book.Article","Source_Based.on.Fiction.Book.Short.Story","Source_Based.on.Folk.Tale.Legend.Fairytale","Source_Based.on.Game","Source_Based.on.Movie","Source_Based.on.Musical.Group","Source_Based.on.Musical.or.Opera","Source_Based.on.Play","Source_Based.on.Real.Life.Events","Source_Based.on.Religious.Text","Source_Based.on.Short.Film","Source_Based.on.Song","Source_Based.on.Theme.Park.Ride","Source_Based.on.Toy","Source_Based.on.TV","Source_Based.on.Web.Series","Source_Compilation","Source_Original.Screenplay","Source_Remake","Source_Spin.Off","Creative_Type_Dramatization","Creative_Type_Factual","Creative_Type_Fantasy","Creative_Type_Historical.Fiction","Creative_Type_Kids.Fiction","Creative_Type_Multiple.Creative.Types","Creative_Type_Production.Countries.","Creative_Type_Science.Fiction","Creative_Type_Super.Hero","warner","Columbia","Universal_Pictures","Walt_Disney_Pictures","Marvel_Studios","Paramount_Pictures","Century_Fox","Relativity_Media","DreamWorks_Pictures","New_Line_Cinema","Dune_Entertainment","Canal_Plus","Regency_Enterprises","Lionsgate","BBC_Films","StudioCanal","Working_Title_Films","Blumhouse","BFI","France","Cine_Plus","Participant_Media","Village_Roadshow_Productions","Metro_Goldwyn_Mayer_Pictures","Year","month_Aug","month_Dec","month_Feb","month_Jan","month_Jul","month_Jun","month_Mar","month_May","month_Nov","month_Oct","month_Sep","month_Spr","Production_Countries.US","Production_Countries.NonUS"
"3251",3251,"Apr 13, 2018","Wildling",NA,NA,NA,357394,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,"Coming of Age, Single Parent, Rescue, Werewolf, Raised by Kidnappers, Early / Simultaneous Video on Demand release",0,"Maven Pictures, IM Global","United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3252",3252,"Dec 23, 2016","Silence",46500000,130880,7100177,23727516,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,161,"Japan, Christians, 1600s, Feudal Japan",0,"SharpSword Films, AI Film, Catchplay, IM Global, Verdi Productions, EFO Films, YLK, G and G, Sikelia Productions, Fabricia de Cine ","United States",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"3253",3253,"Dec 21, 2016","The Autopsy of Jane Doe",NA,NA,NA,6152973,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,"Father's Footsteps, Coroner, Early / Simultaneous Video on Demand release, Supernatural, Witches, Revenge",0,"Imposter Pictures, 42, IM Global, IFC Midnight, Favre Productions Ltd","United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"3254",3254,"Nov 18, 2016","Ali and Nino",NA,NA,NA,40486,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,"Muslims, Obsessive Love, Christians, Revolution, Romeo and Juliet Romance",0,"IFC Films, Peapie Films, IM Global","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3255",3255,"Oct 14, 2016","Desierto",NA,514282,2002036,4940419,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,"Desert, Vigilante, Border Town, Immigration, Smuggler",0,"Esperanto Kino, Orange Studio, CG Cinema, Itaca Films, IM Global","France,Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3256",3256,"Apr 1, 2016","Miles Ahead",NA,114530,2610896,5117098,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,"Actors Making Their Directorial Debut, Biography, Musicians, Jazz, Crowdfunding",0,"Bifrost Pictures, Sony Pictures Classics, Miles Davis Properties, LLC, IM Global, Sobini Films, Yellowsaw Productions Limited, Crescendo Productions","United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3257",3257,"Jan 30, 2015","Black or White",9e+06,6213362,21571189,21971021,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121,"Unexpected Families, Dysfunctional Family, Single Parent, Widow/Widower, Death of a Spouse or Fiancée / Fiancé, Death of a Son or Daughter, Troubled Pregnancy or Miscarriage, Died During Childbirth, Lawyers, Courtroom Drama, African-American, Interracial Romance, Race Relations",0,"Treehouse Films, Sunlight Productions, IM Global","United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"3258",3258,"Apr 18, 2014","A Haunted House 2",4e+06,8843875,17329487,21206861,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87,"Spoof, Hauntings, Found Footage, Possessed, Paranormal Investigation, Religious, Psychics, Screenplay Written By the Star, Horror Comedy",1,"Baby Way, IM Global, Endgame Releasing, Automatik","United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3259",3259,"Dec 20, 2013","Walking with Dinosaurs",8e+07,7091938,36076121,123368842,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,"Dinosaurs, Animal Lead, 3-D, Voiceover/Narration",0,"BBC Earth Films, Evergreen Studios, IM Global","Australia,New Zealand,United Kingdom,United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3260",3260,"Feb 3, 2012","W.E.",NA,47074,582075,939745,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,"Romance, Non-Chronological, Relationships Gone Wrong, Divorcée Romance, Royalty",0,"Semtex Films, IM Global","United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3261",3261,"Jan 23, 2015","Red Army",NA,20100,694647,803350,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,"Hockey, Russia, Cold War, 1980s",0,"Werner Herzog, Jerry Weintraub","Russian Federation,United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3262",3262,"Dec 31, 2018","Le Flic de Belleville",NA,NA,NA,6092357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111,NA,0,"Tessalit Prods, David Films, Metropolitan FilmExport, TF1 Film Productions","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3263",3263,"Feb 23, 2018","Hannah",NA,NA,NA,124748,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,"Relationships Gone Wrong, Belgium, Minimalist Movie, Loved One Going to Jail, Limited Dialogue",0,"TF1 Film Productions, Partner Media Investment, RAI Cinema, Left Field Ventures, Good Fortune Films, To Be Continued, Solo Five Productions, Lorand Entertainment, Take Five, Jour2Fete","Belgium,France,Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"3264",3264,"Dec 31, 2016","Radin!",NA,NA,NA,22748811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,NA,0,"Jerico, TF1 Film Productions","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3265",3265,"Sep 23, 2016","La belle et la bête",NA,NA,NA,2679929,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112,"1800s, Riches to Rags, Romance, Curses, Dream Sequence, Costume Drama",0,"Eskwad, Pathe, Babelsberg Film, TF1 Film Productions","France,Germany",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3266",3266,"Jul 24, 2015","Samba",NA,24588,151530,11107395,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119,"Immigration, Afro-French, Chef, Food",0,"Quad Films, Ten Films, Gaumont, TF1 Film Productions, Chaocorp","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3267",3267,"Jun 12, 2015","Nelly and Mr. Arnaud",NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,"Money Troubles, Unemployed, Relationships Gone Wrong",0,"Les Films Alain Sarde, TF1 Film Productions, Prokino Filmverleih GmbH","France,Germany,Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3268",3268,"Sep 5, 2014","Supercondriaque",NA,NA,NA,50160446,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,"Directing Yourself, Screenplay Written By the Star, Hypochondriac, Photography, Writing and Writers, Anxiety and Phobias",0,"Pathe, Les Productions du Ch'timi, TF1 Film Productions, Artemis Prods, BNP Paribas Film Fund, Tax Shelter Films Fund","Belgium,France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3269",3269,"Jul 25, 2014","Eyjafjallajokull",NA,NA,NA,1993429,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,"Road Trip, Wedding Day, Relationships Gone Wrong, Body in a Trunk",0,"Quad Films, TF1 Film Productions, Scope Pictures, Mars Films, Les Productions du Ch'timi, Chaocorp","Belgium,France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3270",3270,"Apr 18, 2014","En solitaire",NA,NA,103628,6500729,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,"On a Boat, Miscellaneous Racing, Miscellaneous Sports",0,"Gaumont, Les Films du Cap, Scope Pictures, Contracorriente Films, TF1 Film Productions","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3271",3271,"Mar 10, 2000","The Ninth Gate",3.8e+07,6622518,18653746,58394308,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,"Film Noir, The Devil",0,"Harp Productions, Orly Films, TF1 Film Productions","France,Spain,United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3272",3272,"May 11, 2018","Terminal",NA,NA,NA,626245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,"Early / Simultaneous Video on Demand release, Hitmen, Teachers, Terminal Illness, Waiter or Waitress, Heist, Crime Thriller, Revenge",0,"Highland Film Group, Hassell-Free Productions, Subotica Ltd, Beaglepug, LuckyChap Entertainment, Miscellaneous Entertainment, RuYi Media, Rapid Farms Productions","Hungary,Ireland,United Kingdom,United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3273",3273,"2019","Scary Stories to Tell in th…",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,"Entertainment One, CBS Films",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3274",3274,"May 10, 2019","Wild Rose",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,"United Kingdom, Country and Western Music, Nashville",0,"Entertainment One, BFI, Creative Scotland, Fable House Productions","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"3275",3275,"Apr 24, 2018","Backstabbing For Beginners",8e+06,NA,NA,345494,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,"Murder Mystery, Conspiracy Theory, Government Corruption, Inspired by a True Story, United Nations, Early / Simultaneous Video on Demand release",0,"Parts and Labor, Creative Alliance, Scythia Films, The Long Run, Entertainment One, Unlimited Stories","Canada,Denmark",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3276",3276,"Mar 23, 2018","Pyewacket",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,"Early / Simultaneous Video on Demand release, Young Child Dealing with the Death of a Parent, Dysfunctional Family, Occult, Curses",0,"JoBro, Just Believe Productions, Cave Painting Pictures, IFC Midnight, Entertainment One, Tajj Media, Telefilm Canada, Northern Ontario Heritage Fund Corporation, Ontario Media Development Corporation","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3277",3277,"Dec 8, 2017","Just Getting Started",2.2e+07,3201459,6069605,6756452,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,"Rivals Becoming Friends, Golf, Retirement, FBI, Lawyers, Hitmen, Witness Protection, Retirement Home, Posthumous Release",0,"Broad Green Pictures, Entertainment One, Endurance Pictures, Gerber Pictures","United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"3278",3278,"Dec 31, 2016","The Ritual",NA,NA,NA,1308727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,NA,0,"Entertainment One, Imaginarium Productions","United Kingdom",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3279",3279,"Mar 11, 2016","Eye in the Sky",1.3e+07,113803,18704596,35402802,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102,"Posthumous Release",0,"Entertainment One, Raindog Films","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3280",3280,"Mar 4, 2016","Born to Be Blue",NA,14069,755153,2145764,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98,"1960s, Musicians, 1980s, Jazz, Romance, Character POV shot, Hitchhiker, California, Narcotics, Non-Chronological, Nightclub, Addiction, Epilogue, Biography",0,"New Real Films, Lumanity, Black Hangar Studio, Productivity Media, K5 International, Telefilm Canada, Northern Ontario Heritage Fund Corporation, Ontario Media Development Corporation, Entertainment One","United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"3281",3281,"Dec 31, 2015","Mr. Calzaghe",NA,NA,NA,1256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0,"Entertainment One, Western Edge Pictures, Gennaker LTD. ","United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3282",3282,"Nov 13, 2015","Man Vs.",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,"Alien Encounters, Canada, Found Footage, Survivalist, Filmed By a Character",0,"Entertainment One, Darius Films, Clark Stanley","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3283",3283,"Nov 6, 2015","Lost in the Sun",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,"Road Trip, Hitchhiker, Voiceover/Narration, Dysfunctional Family, Widow/Widower, Missing Child",0,"Entertainment One, Floren Shieh Productions, Two Ton Films, Cargo Entertainment","United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"3284",3284,"Oct 16, 2015","Remember",NA,27006,547009,1797513,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,"Holocaust, Nazis Outside of World War II, Revenge, Confined to a Wheelchair, Faulty Memory, Retirement Home, Road Trip",0,"Serendipity Point Films, Distant Horizon, Detalle Films, Telefilm Canada, Egoli Tossell Film, Entertainment One, Atom Egoyan","Canada,Germany",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3285",3285,"Oct 9, 2015","Gokudou daisensou",NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,"Vampire, Yakuza, Gangs, Martial Arts, Revenge, End of the World",0,"Samuel Goldwyn Films, Entertainment One, Django Films, Nikkatsu","Japan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3286",3286,"Sep 4, 2015","Midnight Sun",NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,"Animal Lead, Canada, Arctic Circle, Early / Simultaneous Video on Demand release, Inuit",0,"Entertainment One","Canada,United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3287",3287,"Jan 23, 2015","Son of a Gun",NA,411,1411,256003,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,"Prison, Prison Break, Fugitive / On the Run, Early / Simultaneous Video on Demand release",0,"Southern Lights Films, Media House Capital, Daydream Productions, Hopscotch Films, Entertainment One, Bridle Path Films","Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3288",3288,"Dec 31, 2014","Nativity 3: Dude, Where's M…",NA,NA,NA,11492347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,"Entertainment One, Mirrorball Films","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3289",3289,"Dec 12, 2014","After the Fall",NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110,"Fired, Crime Thriller, Early / Simultaneous Video on Demand release",0,"Entertainment One","United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"3290",3290,"Dec 5, 2014","Take Care",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,"Romance, Dysfunctional Family, Early / Simultaneous Video on Demand release, Car Accident",0,"Entertainment One, Phase 4 Films","United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"3291",3291,"Nov 28, 2014","The Babadook",2e+06,30007,950792,7482387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93,"Single Parent, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Widow/Widower, Surprise Twist, Night Terrors, Monster, Supernatural",0,"Screen Australia, Causeway Films, South Australian Film Corp., Smoking Gun Productions, Entertainment One","Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,1
